ds,total_bookings,cancellations,revenue,avg_adr,avg_lead_time,avg_stay,avg_special_req,missing_rate,fulfilled_bookings,occupancy_rate,cancellation_rate,revpar,day_of_week,month,year,is_weekend
2022-08-12,35,10,22906.05,138.14,67.94,6.14,0.54,0.0,25,0.2083,0.2857,28.77,4,8,2022,0
2022-08-13,39,5,30807.48,145.64,96.74,6.21,0.67,0.0,34,0.2833,0.1282,41.26,5,8,2022,1
2022-08-14,37,12,23292.74,140.17,62.27,5.78,0.89,0.0,25,0.2083,0.3243,29.2,6,8,2022,1
2022-08-15,35,6,23263.420000000002,132.08,68.69,6.26,0.77,0.0,29,0.2417,0.1714,31.92,0,8,2022,0
2022-08-16,37,12,20567.51,145.38,67.19,5.84,0.81,0.0,25,0.2083,0.3243,30.28,1,8,2022,0
2022-08-17,39,14,21587.98,147.93,113.03,5.74,0.62,0.0,25,0.2083,0.359,30.81,2,8,2022,0
2022-08-18,49,11,43607.63,182.65,64.82,6.12,0.9,0.0,38,0.3167,0.2245,57.85,3,8,2022,0
2022-08-19,54,17,32089.05,129.52,56.89,7.06,0.8,0.0,37,0.3083,0.3148,39.93,4,8,2022,0
2022-08-20,54,11,42660.72,149.46,88.04,7.09,1.0,0.0,43,0.3583,0.2037,53.55,5,8,2022,1
2022-08-21,37,10,30414.23,214.09,83.03,6.0,0.68,0.0,27,0.225,0.2703,48.17,6,8,2022,1
2022-08-22,27,6,14575.94,141.19,67.63,5.59,1.07,0.0,21,0.175,0.2222,24.71,0,8,2022,0
2022-08-23,44,11,36184.93,175.51,70.25,7.34,0.84,0.0,33,0.275,0.25,48.27,1,8,2022,0
2022-08-24,51,15,29603.75,140.02,118.69,5.73,0.76,0.0,36,0.3,0.2941,42.01,2,8,2022,0
2022-08-25,46,8,28685.25,129.91,107.35,6.33,0.98,0.0,38,0.3167,0.1739,41.14,3,8,2022,0
2022-08-26,40,6,33325.68,139.46,70.18,7.12,0.75,0.0,34,0.2833,0.15,39.51,4,8,2022,0
2022-08-27,42,7,32199.95,153.79,86.02,6.36,0.79,0.0,35,0.2917,0.1667,44.86,5,8,2022,1
2022-08-28,37,8,30592.59,150.75,56.73,6.24,0.57,0.0,29,0.2417,0.2162,36.44,6,8,2022,1
2022-08-29,50,12,36226.28,152.76,82.5,6.62,0.56,0.0,38,0.3167,0.24,48.38,0,8,2022,0
2022-08-30,32,9,21452.12,141.93,80.94,6.31,0.94,0.0,23,0.1917,0.2812,27.21,1,8,2022,0
2022-08-31,33,11,20293.4,157.46,81.36,6.36,0.64,0.0,22,0.1833,0.3333,28.86,2,8,2022,0
2022-09-01,42,5,36596.840000000004,143.38,73.6,6.48,0.79,0.0,37,0.3083,0.119,44.2,3,9,2022,0
2022-09-02,38,10,22744.3,132.51,59.42,6.79,0.89,0.0,28,0.2333,0.2632,30.91,4,9,2022,0
2022-09-03,47,14,32513.27,152.27,77.36,6.3,0.64,0.0,33,0.275,0.2979,41.87,5,9,2022,1
2022-09-04,53,15,40248.47,156.49,57.42,6.81,0.75,0.0,38,0.3167,0.283,49.56,6,9,2022,1
2022-09-05,41,9,27424.81,149.22,105.24,6.02,0.63,0.0,32,0.2667,0.2195,39.8,0,9,2022,0
2022-09-06,45,14,44348.99,192.05,83.91,6.58,0.87,0.0,31,0.2583,0.3111,49.61,1,9,2022,0
2022-09-07,50,12,32508.44,131.35,114.76,6.16,0.92,0.0,38,0.3167,0.24,41.6,2,9,2022,0
2022-09-08,44,14,26517.64,156.79,56.95,5.89,1.2,0.0,30,0.25,0.3182,39.2,3,9,2022,0
2022-09-09,40,8,28775.43,157.39,128.88,5.92,1.2,0.0,32,0.2667,0.2,41.98,4,9,2022,0
2022-09-10,45,12,32894.08,152.99,81.22,6.22,1.04,0.0,33,0.275,0.2667,42.07,5,9,2022,1
2022-09-11,49,12,34947.46,148.03,68.78,6.47,0.73,0.0,37,0.3083,0.2449,45.64,6,9,2022,1
2022-09-12,41,7,33592.340000000004,139.95,81.17,7.05,0.78,0.0,34,0.2833,0.1707,39.65,0,9,2022,0
2022-09-13,42,9,31701.81,140.18,82.48,7.29,0.86,0.0,33,0.275,0.2143,38.55,1,9,2022,0
2022-09-14,35,8,17650.06,135.31,86.11,5.43,1.23,0.0,27,0.225,0.2286,30.44,2,9,2022,0
2022-09-15,38,8,30641.09,149.11,88.58,6.03,0.68,0.0,30,0.25,0.2105,37.28,3,9,2022,0
2022-09-16,49,11,32878.99,139.39,135.59,5.51,0.71,0.0,38,0.3167,0.2245,44.14,4,9,2022,0
2022-09-17,50,11,40088.49,139.1,95.9,7.58,0.92,0.0,39,0.325,0.22,45.21,5,9,2022,1
2022-09-18,46,9,37227.47,148.39,71.65,6.85,0.74,0.0,37,0.3083,0.1957,45.75,6,9,2022,1
2022-09-19,44,9,34373.93,144.14,78.57,6.89,0.95,0.0,35,0.2917,0.2045,42.05,0,9,2022,0
2022-09-20,44,10,28111.01,138.82,52.7,5.5,0.77,0.0,34,0.2833,0.2273,39.33,1,9,2022,0
2022-09-21,32,4,28710.36,143.19,65.59,7.25,0.72,0.0,28,0.2333,0.125,33.41,2,9,2022,0
2022-09-22,39,12,23080.19,133.28,104.1,6.49,0.72,0.0,27,0.225,0.3077,29.99,3,9,2022,0
2022-09-23,39,12,25527.36,136.73,97.77,6.33,0.74,0.0,27,0.225,0.3077,30.76,4,9,2022,0
2022-09-24,48,6,46395.13,159.58,72.81,6.81,1.1,0.0,42,0.35,0.125,55.85,5,9,2022,1
2022-09-25,49,12,42398.340000000004,197.0,66.18,7.0,1.06,0.0,37,0.3083,0.2449,60.74,6,9,2022,1
2022-09-26,45,13,31440.77,150.27,82.58,7.02,0.87,0.0,32,0.2667,0.2889,40.08,0,9,2022,0
2022-09-27,44,10,39066.35,184.38,95.0,6.66,0.93,0.0,34,0.2833,0.2273,52.23,1,9,2022,0
2022-09-28,44,12,23924.55,135.58,56.05,6.09,0.68,0.0,32,0.2667,0.2727,36.16,2,9,2022,0
2022-09-29,41,9,30502.53,145.64,77.34,6.85,0.68,0.0,32,0.2667,0.2195,38.84,3,9,2022,0
2022-09-30,39,7,28824.71,147.91,72.26,6.49,0.85,0.0,32,0.2667,0.1795,39.45,4,9,2022,0
2022-10-01,43,9,35368.5,150.25,147.93,6.79,0.63,0.0,34,0.2833,0.2093,42.57,5,10,2022,1
2022-10-02,41,12,28100.05,146.89,92.32,6.29,0.73,0.0,29,0.2417,0.2927,35.5,6,10,2022,1
2022-10-03,49,12,32088.35,156.1,85.14,5.63,0.57,0.0,37,0.3083,0.2449,48.13,0,10,2022,0
2022-10-04,43,11,36353.5,142.84,62.09,7.51,0.72,0.0,32,0.2667,0.2558,38.1,1,10,2022,0
2022-10-05,40,5,35403.39,144.52,74.8,6.92,0.82,0.0,35,0.2917,0.125,42.16,2,10,2022,0
2022-10-06,57,13,39119.13,150.62,81.16,6.18,0.75,0.0,44,0.3667,0.2281,55.23,3,10,2022,0
2022-10-07,45,12,31159.18,145.81,52.82,6.76,0.71,0.0,33,0.275,0.2667,40.1,4,10,2022,0
2022-10-08,45,12,32866.98,169.19,67.29,6.64,0.84,0.0,33,0.275,0.2667,46.53,5,10,2022,1
2022-10-09,29,9,26358.92,165.17,74.34,7.59,0.66,0.0,20,0.1667,0.3103,27.53,6,10,2022,1
2022-10-10,49,15,36382.19,157.67,88.22,6.45,1.02,0.0,34,0.2833,0.3061,44.67,0,10,2022,0
2022-10-11,44,7,32563.0,148.12,76.27,6.11,0.75,0.0,37,0.3083,0.1591,45.67,1,10,2022,0
2022-10-12,41,11,35586.76,172.71,65.78,7.73,0.78,0.0,30,0.25,0.2683,43.18,2,10,2022,0
2022-10-13,35,5,27532.25,153.14,56.91,6.11,0.83,0.0,30,0.25,0.1429,38.28,3,10,2022,0
2022-10-14,43,11,29919.42,149.53,96.51,6.49,0.35,0.0,32,0.2667,0.2558,39.88,4,10,2022,0
2022-10-15,44,11,34621.74,150.49,78.45,7.23,0.8,0.0,33,0.275,0.25,41.38,5,10,2022,1
2022-10-16,56,12,40505.37,159.87,74.77,6.0,0.66,0.0,44,0.3667,0.2143,58.62,6,10,2022,1
2022-10-17,50,11,38225.37,140.48,74.08,6.5,0.7,0.0,39,0.325,0.22,45.66,0,10,2022,0
2022-10-18,37,12,22187.31,145.41,111.76,6.41,1.3,0.0,25,0.2083,0.3243,30.29,1,10,2022,0
2022-10-19,40,14,24030.39,135.36,77.9,6.98,1.15,0.0,26,0.2167,0.35,29.33,2,10,2022,0
2022-10-20,47,9,32940.229999999996,140.6,46.64,6.68,0.74,0.0,38,0.3167,0.1915,44.53,3,10,2022,0
2022-10-21,49,14,35715.97,144.58,68.1,6.84,0.67,0.0,35,0.2917,0.2857,42.17,4,10,2022,0
2022-10-22,35,8,24265.12,150.42,105.17,5.71,0.94,0.0,27,0.225,0.2286,33.84,5,10,2022,1
2022-10-23,44,9,49317.13,188.72,69.27,6.52,0.52,0.0,35,0.2917,0.2045,55.05,6,10,2022,1
2022-10-24,47,15,27835.829999999998,140.43,77.79,6.66,0.66,0.0,32,0.2667,0.3191,37.45,0,10,2022,0
2022-10-25,41,11,30735.39,144.94,51.63,6.41,1.44,0.0,30,0.25,0.2683,36.24,1,10,2022,0
2022-10-26,53,11,47255.08,158.52,74.81,6.77,0.91,0.0,42,0.35,0.2075,55.48,2,10,2022,0
2022-10-27,41,7,41046.94,168.99,76.27,6.41,0.98,0.0,34,0.2833,0.1707,47.87,3,10,2022,0
2022-10-28,46,7,47058.49,179.37,77.91,6.52,1.13,0.0,39,0.325,0.1522,58.3,4,10,2022,0
2022-10-29,49,15,40712.14,163.81,101.92,7.45,0.73,0.0,34,0.2833,0.3061,46.41,5,10,2022,1
2022-10-30,52,12,38906.42,135.97,94.9,7.13,0.87,0.0,40,0.3333,0.2308,45.32,6,10,2022,1
2022-10-31,48,11,41148.97,144.49,76.5,7.0,0.79,0.0,37,0.3083,0.2292,44.55,0,10,2022,0
2022-11-01,36,9,28709.81,135.31,67.92,7.69,0.94,0.0,27,0.225,0.25,30.44,1,11,2022,0
2022-11-02,44,10,36957.14,175.72,116.18,6.2,0.91,0.0,34,0.2833,0.2273,49.78,2,11,2022,0
2022-11-03,34,12,20159.510000000002,145.07,128.18,6.03,0.59,0.0,22,0.1833,0.3529,26.59,3,11,2022,0
2022-11-04,37,7,27876.56,145.74,81.16,5.49,1.0,0.0,30,0.25,0.1892,36.44,4,11,2022,0
2022-11-05,41,10,29404.69,141.08,62.17,6.85,0.83,0.0,31,0.2583,0.2439,36.44,5,11,2022,1
2022-11-06,39,7,27515.71,141.74,71.92,6.38,0.87,0.0,32,0.2667,0.1795,37.8,6,11,2022,1
2022-11-07,48,7,34289.65,172.65,101.83,6.46,1.08,0.0,41,0.3417,0.1458,58.99,0,11,2022,0
2022-11-08,26,7,17670.65,142.9,52.08,6.81,1.0,0.0,19,0.1583,0.2692,22.62,1,11,2022,0
2022-11-09,48,6,42147.29,143.56,110.23,6.5,0.62,0.0,42,0.35,0.125,50.25,2,11,2022,0
2022-11-10,36,5,27834.23,144.65,62.03,6.03,0.72,0.0,31,0.2583,0.1389,37.36,3,11,2022,0
2022-11-11,43,16,25180.48,130.73,70.33,6.58,1.28,0.0,27,0.225,0.3721,29.41,4,11,2022,0
2022-11-12,34,8,32720.74,163.65,62.82,8.06,0.65,0.0,26,0.2167,0.2353,35.46,5,11,2022,1
2022-11-13,42,6,38155.46,242.4,67.48,7.02,0.88,0.0,36,0.3,0.1429,72.72,6,11,2022,1
2022-11-14,33,7,23913.79,138.59,106.15,6.36,1.33,0.0,26,0.2167,0.2121,30.03,0,11,2022,0
2022-11-15,46,13,32612.96,149.0,70.67,6.63,0.63,0.0,33,0.275,0.2826,40.98,1,11,2022,0
2022-11-16,33,12,17634.85,138.29,68.97,5.91,0.76,0.0,21,0.175,0.3636,24.2,2,11,2022,0
2022-11-17,37,7,30311.73,206.1,61.78,6.68,0.68,0.0,30,0.25,0.1892,51.52,3,11,2022,0
2022-11-18,47,12,49009.21,170.46,68.15,6.81,0.91,0.0,35,0.2917,0.2553,49.72,4,11,2022,0
2022-11-19,38,6,30741.95,153.59,66.26,5.97,0.82,0.0,32,0.2667,0.1579,40.96,5,11,2022,1
2022-11-20,58,18,32155.15,142.56,65.88,6.24,0.88,0.0,40,0.3333,0.3103,47.52,6,11,2022,1
2022-11-21,33,13,19538.77,137.37,103.0,6.09,0.76,0.0,20,0.1667,0.3939,22.9,0,11,2022,0
2022-11-22,39,4,37398.39,144.37,71.9,7.38,0.85,0.0,35,0.2917,0.1026,42.11,1,11,2022,0
2022-11-23,34,11,25204.62,151.8,74.29,6.47,1.12,0.0,23,0.1917,0.3235,29.1,2,11,2022,0
2022-11-24,34,8,24800.85,143.98,90.53,7.35,1.18,0.0,26,0.2167,0.2353,31.2,3,11,2022,0
2022-11-25,40,8,29842.05,137.28,52.78,6.32,0.98,0.0,32,0.2667,0.2,36.61,4,11,2022,0
2022-11-26,41,9,31466.1,153.67,60.27,6.05,0.63,0.0,32,0.2667,0.2195,40.98,5,11,2022,1
2022-11-27,44,14,22946.54,129.43,80.36,6.43,0.86,0.0,30,0.25,0.3182,32.36,6,11,2022,1
2022-11-28,36,5,28889.25,145.32,87.61,6.94,0.81,0.0,31,0.2583,0.1389,37.54,0,11,2022,0
2022-11-29,48,13,28076.32,142.64,128.58,5.75,1.21,0.0,35,0.2917,0.2708,41.61,1,11,2022,0
2022-11-30,30,8,22483.84,145.27,78.23,6.97,0.73,0.0,22,0.1833,0.2667,26.63,2,11,2022,0
2022-12-01,40,12,26202.73,143.61,96.5,6.45,0.85,0.0,28,0.2333,0.3,33.5,3,12,2022,0
2022-12-02,39,13,25109.8,132.55,100.92,7.13,0.69,0.0,26,0.2167,0.3333,28.72,4,12,2022,0
2022-12-03,41,4,36629.61,152.72,90.24,6.59,1.12,0.0,37,0.3083,0.0976,47.08,5,12,2022,1
2022-12-04,40,9,33747.19,161.73,77.85,6.9,0.6,0.0,31,0.2583,0.225,41.77,6,12,2022,1
2022-12-05,34,5,20090.11,122.87,72.44,6.03,0.74,0.0,29,0.2417,0.1471,29.7,0,12,2022,0
2022-12-06,37,9,22294.06,130.27,97.59,6.22,0.65,0.0,28,0.2333,0.2432,30.39,1,12,2022,0
2022-12-07,30,8,29208.81,182.95,74.3,7.03,0.7,0.0,22,0.1833,0.2667,33.53,2,12,2022,0
2022-12-08,27,7,23534.49,194.72,70.3,6.11,0.93,0.0,20,0.1667,0.2593,32.46,3,12,2022,0
2022-12-09,19,4,12001.14,139.81,52.26,5.47,0.47,0.0,15,0.125,0.2105,17.48,4,12,2022,0
2022-12-10,33,11,18376.28,154.3,84.21,6.18,0.76,0.0,22,0.1833,0.3333,28.28,5,12,2022,1
2022-12-11,31,10,20907.7,151.54,111.71,6.39,0.65,0.0,21,0.175,0.3226,26.52,6,12,2022,1
2022-12-12,38,10,24455.27,125.99,104.58,6.87,1.05,0.0,28,0.2333,0.2632,29.39,0,12,2022,0
2022-12-13,32,6,21645.31,135.47,74.53,6.31,0.56,0.0,26,0.2167,0.1875,29.36,1,12,2022,0
2022-12-14,31,10,17462.91,134.52,56.0,6.06,0.71,0.0,21,0.175,0.3226,23.54,2,12,2022,0
2022-12-15,36,7,28286.34,136.13,82.06,6.72,0.81,0.0,29,0.2417,0.1944,32.9,3,12,2022,0
2022-12-16,27,7,13850.86,118.98,72.63,5.93,0.7,0.0,20,0.1667,0.2593,19.83,4,12,2022,0
2022-12-17,36,3,28272.88,140.71,129.89,6.28,0.83,0.0,33,0.275,0.0833,38.7,5,12,2022,1
2022-12-18,37,10,33456.17,187.89,83.08,6.76,0.86,0.0,27,0.225,0.2703,42.28,6,12,2022,1
2022-12-19,33,11,16632.11,126.17,89.3,6.61,0.85,0.0,22,0.1833,0.3333,23.13,0,12,2022,0
2022-12-20,35,6,27496.74,194.95,92.51,6.49,1.0,0.0,29,0.2417,0.1714,47.12,1,12,2022,0
2022-12-21,39,7,25004.54,125.35,62.31,6.26,1.08,0.0,32,0.2667,0.1795,33.43,2,12,2022,0
2022-12-22,40,16,19996.79,131.15,79.3,6.88,0.82,0.0,24,0.2,0.4,26.23,3,12,2022,0
2022-12-23,26,7,17088.07,142.05,95.69,6.08,0.65,0.0,19,0.1583,0.2692,22.49,4,12,2022,0
2022-12-24,36,8,25130.7,150.51,133.11,6.72,0.81,0.0,28,0.2333,0.2222,35.11,5,12,2022,1
2022-12-25,35,9,30133.16,155.41,50.54,7.49,0.46,0.0,26,0.2167,0.2571,33.68,6,12,2022,1
2022-12-26,36,3,36843.32,141.41,48.03,7.97,1.0,0.0,33,0.275,0.0833,38.89,0,12,2022,0
2022-12-27,49,12,32621.440000000002,137.1,102.73,6.71,1.1,0.0,37,0.3083,0.2449,42.27,1,12,2022,0
2022-12-28,37,15,19313.63,139.89,70.22,6.78,0.92,0.0,22,0.1833,0.4054,25.64,2,12,2022,0
2022-12-29,35,8,25829.43,136.24,74.11,6.63,0.77,0.0,27,0.225,0.2286,30.65,3,12,2022,0
2022-12-30,40,9,25967.34,152.27,66.92,6.3,0.6,0.0,31,0.2583,0.225,39.33,4,12,2022,0
2022-12-31,36,8,26679.65,144.39,73.06,6.97,0.97,0.0,28,0.2333,0.2222,33.69,5,12,2022,1
2023-01-01,23,2,19338.69,141.43,61.22,6.26,0.91,0.0,21,0.175,0.087,24.75,6,1,2023,1
2023-01-02,16,6,7052.67,197.11,77.06,5.44,0.75,0.0,10,0.0833,0.375,16.42,0,1,2023,0
2023-01-03,17,2,13459.94,147.77,48.76,5.82,1.24,0.0,15,0.125,0.1176,18.47,1,1,2023,0
2023-01-04,17,4,10139.21,123.89,115.18,6.18,0.94,0.0,13,0.1083,0.2353,13.42,2,1,2023,0
2023-01-05,10,0,9108.2,131.94,55.5,6.6,1.1,0.0,10,0.0833,0.0,10.99,3,1,2023,0
2023-01-06,16,3,9235.15,141.75,62.0,5.44,1.38,0.0,13,0.1083,0.1875,15.35,4,1,2023,0
2023-01-07,18,0,16532.58,138.92,53.44,6.67,1.11,0.0,18,0.15,0.0,20.84,5,1,2023,1
2023-01-08,17,4,11008.63,135.96,59.65,5.71,0.76,0.0,13,0.1083,0.2353,14.72,6,1,2023,1
2023-01-09,17,6,12270.18,137.74,50.71,7.76,0.88,0.0,11,0.0917,0.3529,12.63,0,1,2023,0
2023-01-10,8,3,4180.0,124.38,45.25,7.75,0.5,0.0,5,0.0417,0.375,5.19,1,1,2023,0
2023-01-11,19,6,10928.35,141.36,78.0,5.84,0.74,0.0,13,0.1083,0.3158,15.31,2,1,2023,0
2023-01-12,22,7,23265.96,204.4,103.32,7.36,1.09,0.0,15,0.125,0.3182,25.55,3,1,2023,0
2023-01-13,17,3,12343.11,126.84,61.0,7.18,0.82,0.0,14,0.1167,0.1765,14.8,4,1,2023,0
2023-01-14,12,2,10428.48,250.22,85.33,7.17,1.33,0.0,10,0.0833,0.1667,20.84,5,1,2023,1
2023-01-15,15,3,14505.869999999999,183.59,113.53,7.07,0.67,0.0,12,0.1,0.2,18.36,6,1,2023,1
2023-01-16,20,7,23070.61,182.7,104.35,6.0,0.7,0.0,13,0.1083,0.35,19.79,0,1,2023,0
2023-01-17,11,3,4638.65,122.65,74.55,5.55,1.55,0.0,8,0.0667,0.2727,8.18,1,1,2023,0
2023-01-18,12,2,7778.87,144.29,107.75,5.42,0.58,0.0,10,0.0833,0.1667,12.02,2,1,2023,0
2023-01-19,16,2,14734.9,151.2,66.38,7.38,1.25,0.0,14,0.1167,0.125,17.65,3,1,2023,0
2023-01-20,23,3,15307.94,131.35,95.09,5.96,1.13,0.0,20,0.1667,0.1304,21.9,4,1,2023,0
2023-01-21,13,1,10157.01,147.92,156.38,5.62,1.38,0.0,12,0.1,0.0769,14.79,5,1,2023,1
2023-01-22,21,4,18644.46,149.76,83.48,7.57,0.67,0.0,17,0.1417,0.1905,21.22,6,1,2023,1
2023-01-23,27,3,30746.25,171.99,75.0,6.19,0.7,0.0,24,0.2,0.1111,34.4,0,1,2023,0
2023-01-24,11,2,7776.74,148.72,102.45,5.27,0.91,0.0,9,0.075,0.1818,11.15,1,1,2023,0
2023-01-25,18,5,11396.36,134.4,93.22,6.94,0.5,0.0,13,0.1083,0.2778,14.56,2,1,2023,0
2023-01-26,22,4,20038.25,163.61,74.68,7.73,0.77,0.0,18,0.15,0.1818,24.54,3,1,2023,0
2023-01-27,17,5,13115.62,146.06,44.12,6.94,0.59,0.0,12,0.1,0.2941,14.61,4,1,2023,0
2023-01-28,14,5,9903.03,139.31,64.07,6.93,1.5,0.0,9,0.075,0.3571,10.45,5,1,2023,1
2023-01-29,26,6,20395.76,146.13,113.88,6.62,0.85,0.0,20,0.1667,0.2308,24.36,6,1,2023,1
2023-01-30,19,3,16895.12,135.69,82.11,8.16,1.05,0.0,16,0.1333,0.1579,18.09,0,1,2023,0
2023-01-31,18,1,14106.16,115.56,49.11,6.44,0.89,0.0,17,0.1417,0.0556,16.37,1,1,2023,0
2023-02-01,12,1,7031.93,124.92,43.58,5.92,1.17,0.0,11,0.0917,0.0833,11.46,2,2,2023,0
2023-02-02,11,5,4945.3,121.79,68.45,5.27,1.64,0.0,6,0.05,0.4545,6.09,3,2,2023,0
2023-02-03,14,4,11260.51,151.07,49.57,6.79,0.64,0.0,10,0.0833,0.2857,12.58,4,2,2023,0
2023-02-04,18,3,13223.76,147.05,58.83,5.83,0.89,0.0,15,0.125,0.1667,18.38,5,2,2023,1
2023-02-05,8,1,6802.360000000001,139.55,58.5,7.0,0.88,0.0,7,0.0583,0.125,8.14,6,2,2023,1
2023-02-06,13,5,6128.12,137.78,55.0,5.08,0.62,0.0,8,0.0667,0.3846,9.19,0,2,2023,0
2023-02-07,9,1,7398.860000000001,154.82,263.89,6.89,0.56,0.0,8,0.0667,0.1111,10.33,1,2,2023,0
2023-02-08,13,4,8435.3,132.07,60.85,7.38,0.46,0.0,9,0.075,0.3077,9.91,2,2,2023,0
2023-02-09,16,5,11287.99,144.2,96.19,6.56,0.88,0.0,11,0.0917,0.3125,13.22,3,2,2023,0
2023-02-10,10,2,5299.34,118.97,67.4,5.4,0.6,0.0,8,0.0667,0.2,7.94,4,2,2023,0
2023-02-11,8,1,8612.75,163.13,74.0,8.25,1.0,0.0,7,0.0583,0.125,9.51,5,2,2023,1
2023-02-12,17,2,14102.34,126.48,49.65,6.94,0.76,0.0,15,0.125,0.1176,15.81,6,2,2023,1
2023-02-13,7,1,7040.15,156.31,141.0,7.0,0.86,0.0,6,0.05,0.1429,7.82,0,2,2023,0
2023-02-14,13,4,8893.97,123.35,77.77,6.38,0.31,0.0,9,0.075,0.3077,9.25,1,2,2023,0
2023-02-15,10,2,9089.689999999999,145.75,93.0,8.1,1.0,0.0,8,0.0667,0.2,9.72,2,2,2023,0
2023-02-16,11,1,8156.849999999999,110.26,61.36,6.36,1.36,0.0,10,0.0833,0.0909,9.18,3,2,2023,0
2023-02-17,12,6,5504.11,156.08,80.0,6.75,1.33,0.0,6,0.05,0.5,7.8,4,2,2023,0
2023-02-18,10,3,2128.09,113.16,74.9,3.0,0.2,0.0,7,0.0583,0.3,6.6,5,2,2023,1
2023-02-19,9,1,9606.01,156.6,93.89,7.67,1.44,0.0,8,0.0667,0.1111,10.45,6,2,2023,1
2023-02-20,15,4,10113.39,142.73,86.0,5.8,0.67,0.0,11,0.0917,0.2667,13.09,0,2,2023,0
2023-02-21,8,2,3437.84,137.82,73.88,4.12,1.12,0.0,6,0.05,0.25,6.89,1,2,2023,0
2023-02-22,9,2,4591.03,98.84,30.67,5.56,1.22,0.0,7,0.0583,0.2222,5.76,2,2,2023,0
2023-02-23,15,5,8769.99,137.45,97.0,6.4,1.07,0.0,10,0.0833,0.3333,11.45,3,2,2023,0
2023-02-24,18,4,10910.93,133.79,45.94,7.0,0.72,0.0,14,0.1167,0.2222,15.61,4,2,2023,0
2023-02-25,12,1,9751.78,130.9,57.42,6.33,0.5,0.0,11,0.0917,0.0833,12.0,5,2,2023,1
2023-02-26,15,3,10019.57,119.41,102.8,6.87,0.27,0.0,12,0.1,0.2,11.94,6,2,2023,1
2023-02-27,13,3,10487.25,146.27,81.38,6.77,0.85,0.0,10,0.0833,0.2308,12.18,0,2,2023,0
2023-02-28,8,1,6337.15,128.48,41.62,6.75,0.5,0.0,7,0.0583,0.125,7.49,1,2,2023,0
2023-03-01,4,2,2881.81,188.1,71.5,7.0,1.0,0.0,2,0.0167,0.5,3.14,2,3,2023,0
2023-03-02,9,2,6678.05,139.39,41.11,7.67,1.44,0.0,7,0.0583,0.2222,8.13,3,3,2023,0
2023-03-03,4,1,2768.66,144.05,77.5,7.75,0.25,0.0,3,0.025,0.25,3.6,4,3,2023,0
2023-03-04,11,3,10746.17,237.01,74.0,5.73,0.09,0.0,8,0.0667,0.2727,15.81,5,3,2023,1
2023-03-05,12,2,7406.86,118.88,49.83,5.42,1.42,0.0,10,0.0833,0.1667,9.9,6,3,2023,1
2023-03-06,11,5,3834.4,136.92,53.73,4.91,1.0,0.0,6,0.05,0.4545,6.85,0,3,2023,0
2023-03-07,5,0,3957.94,206.41,53.2,3.6,0.4,0.0,5,0.0417,0.0,8.61,1,3,2023,0
2023-03-08,4,2,618.98,113.53,89.5,4.5,1.0,0.0,2,0.0167,0.5,1.9,2,3,2023,0
2023-03-09,10,4,7140.49,131.27,81.7,6.4,0.9,0.0,6,0.05,0.4,6.56,3,3,2023,0
2023-03-10,9,2,4560.599999999999,99.98,106.33,6.22,0.67,0.0,7,0.0583,0.2222,5.83,4,3,2023,0
2023-03-11,5,3,400.82000000000005,167.47,119.4,4.6,1.4,0.0,2,0.0167,0.6,2.8,5,3,2023,1
2023-03-12,9,3,4859.33,137.56,34.0,6.33,0.56,0.0,6,0.05,0.3333,6.88,6,3,2023,1
2023-03-13,8,1,5319.04,107.58,81.38,7.12,0.38,0.0,7,0.0583,0.125,6.27,0,3,2023,0
2023-03-14,12,2,11783.49,139.0,92.5,7.58,1.0,0.0,10,0.0833,0.1667,11.58,1,3,2023,0
2023-03-15,8,1,4233.01,120.32,51.38,5.62,0.88,0.0,7,0.0583,0.125,7.01,2,3,2023,0
2023-03-16,8,0,9724.869999999999,160.51,237.38,7.38,1.0,0.0,8,0.0667,0.0,10.71,3,3,2023,0
2023-03-17,6,0,4787.75,112.48,80.5,7.0,0.83,0.0,6,0.05,0.0,5.62,4,3,2023,0
2023-03-18,12,4,7212.67,131.12,69.42,7.67,0.33,0.0,8,0.0667,0.3333,8.75,5,3,2023,1
2023-03-19,6,3,1852.56,111.93,47.67,5.33,0.67,0.0,3,0.025,0.5,2.8,6,3,2023,1
2023-03-20,7,2,2842.06,95.8,92.14,5.86,0.57,0.0,5,0.0417,0.2857,3.99,0,3,2023,0
2023-03-21,6,2,1987.1299999999999,114.2,50.17,4.5,0.67,0.0,4,0.0333,0.3333,3.8,1,3,2023,0
2023-03-22,7,2,4301.93,132.41,55.86,7.29,1.0,0.0,5,0.0417,0.2857,5.52,2,3,2023,0
2023-03-23,10,2,6716.6,151.9,75.9,5.8,1.0,0.0,8,0.0667,0.2,10.13,3,3,2023,0
2023-03-24,6,1,4309.5599999999995,137.81,81.67,6.83,0.67,0.0,5,0.0417,0.1667,5.75,4,3,2023,0
2023-03-25,1,1,0.0,1208.8,23.0,5.0,0.0,0.0,0,0.0,1.0,0.0,5,3,2023,1
2023-03-26,9,1,5872.039999999999,125.34,105.0,6.11,0.67,0.0,8,0.0667,0.1111,8.36,6,3,2023,1
2023-03-27,5,0,5216.49,134.39,45.6,8.2,1.0,0.0,5,0.0417,0.0,5.6,0,3,2023,0
